Sales_Person,Country,Product,Date,Amount,Boxes_Shipped,Year,Month,Day,Day_Name,Day_of_Week,Week,Quarter,Weekend,Revenue_per_Box,Product_ID,Country_ID,Salesperson_ID,Lag_1,Lag_7,Rolling_7,Rolling_30
Mallorie Waber,Canada,Smooth Sliky Salty,2022-03-21,1939,98,2022,3,21,Monday,0,12,1,0,19.785714285714285,19,1,18,118.0,84.0,180.28571428571428,0.0
Gunar Cockshoot,UK,Smooth Sliky Salty,2022-03-22,749,148,2022,3,22,Tuesday,1,12,1,0,5.0608108108108105,19,4,10,98.0,158.0,178.85714285714286,0.0
Beverie Moffet,USA,Smooth Sliky Salty,2022-03-24,2317,352,2022,3,24,Thursday,3,12,1,0,6.582386363636363,19,5,2,148.0,11.0,227.57142857142858,0.0
Roddy Speechley,USA,Smooth Sliky Salty,2022-04-05,3017,140,2022,4,5,Tuesday,1,14,2,0,21.55,19,5,22,352.0,277.0,208.0,0.0
Kaine Padly,New Zealand,Smooth Sliky Salty,2022-04-12,7,518,2022,4,12,Tuesday,1,15,2,0,0.013513513513513514,19,3,14,140.0,121.0,264.7142857142857,0.0
Curtice Advani,India,Smooth Sliky Salty,2022-04-19,19327,135,2022,4,19,Tuesday,1,16,2,0,143.16296296296295,19,2,6,518.0,479.0,215.57142857142858,167.5
Dennison Crosswaite,UK,Smooth Sliky Salty,2022-04-26,546,142,2022,4,26,Tuesday,1,17,2,0,3.8450704225352115,19,4,7,135.0,118.0,219.0,166.56666666666666
Beverie Moffet,UK,Smooth Sliky Salty,2022-05-04,4403,76,2022,5,4,Wednesday,2,18,2,0,57.93421052631579,19,4,2,142.0,98.0,215.85714285714286,167.56666666666666
Rafaelita Blaksland,India,Smooth Sliky Salty,2022-05-06,1638,81,2022,5,6,Friday,4,18,2,0,20.22222222222222,19,2,21,76.0,148.0,206.28571428571428,167.03333333333333
Dennison Crosswaite,USA,Smooth Sliky Salty,2022-05-12,11781,91,2022,5,12,Thursday,3,19,2,0,129.46153846153845,19,5,7,81.0,352.0,169.0,168.0
Marney O'Breen,UK,Smooth Sliky Salty,2022-05-13,18991,88,2022,5,13,Friday,4,19,2,0,215.8068181818182,19,4,19,91.0,140.0,161.57142857142858,170.03333333333333
Brien Boise,Canada,Smooth Sliky Salty,2022-05-13,5691,495,2022,5,13,Friday,4,19,2,0,11.496969696969696,19,1,3,88.0,518.0,158.28571428571428,183.63333333333333
Ches Bonnell,Australia,Smooth Sliky Salty,2022-05-16,7490,54,2022,5,16,Monday,0,20,2,0,138.7037037037037,19,0,5,495.0,135.0,146.71428571428572,179.6
Beverie Moffet,New Zealand,Smooth Sliky Salty,2022-05-19,2387,59,2022,5,19,Thursday,3,20,2,0,40.45762711864407,19,3,2,54.0,142.0,134.85714285714286,175.43333333333334
Brien Boise,India,Smooth Sliky Salty,2022-05-27,5964,26,2022,5,27,Friday,4,21,2,0,229.3846153846154,19,2,3,59.0,76.0,127.71428571428571,160.73333333333332
Rafaelita Blaksland,Australia,Smooth Sliky Salty,2022-05-30,3969,243,2022,5,30,Monday,0,22,2,0,16.333333333333332,19,0,21,26.0,81.0,150.85714285714286,163.2
Oby Sorrel,UK,Smooth Sliky Salty,2022-05-31,9625,313,2022,5,31,Tuesday,1,22,2,0,30.750798722044728,19,4,20,243.0,91.0,182.57142857142858,169.66666666666666
Wilone O'Kielt,Canada,Smooth Sliky Salty,2022-06-02,4991,166,2022,6,2,Thursday,3,22,2,0,30.066265060240966,19,1,24,313.0,88.0,193.71428571428572,174.93333333333334
Van Tuxwell,India,Smooth Sliky Salty,2022-06-06,5376,38,2022,6,6,Monday,0,23,2,0,141.47368421052633,19,2,23,166.0,495.0,128.42857142857142,172.6
Kaine Padly,UK,Smooth Sliky Salty,2022-06-08,9016,554,2022,6,8,Wednesday,2,23,2,0,16.27436823104693,19,4,14,38.0,54.0,199.85714285714286,187.43333333333334
Van Tuxwell,New Zealand,Smooth Sliky Salty,2022-06-14,3115,42,2022,6,14,Tuesday,1,24,2,0,74.16666666666667,19,3,23,554.0,59.0,197.42857142857142,176.5
Marney O'Breen,New Zealand,Smooth Sliky Salty,2022-06-14,8484,57,2022,6,14,Tuesday,1,24,2,0,148.8421052631579,19,3,19,42.0,26.0,201.85714285714286,176.06666666666666
Oby Sorrel,New Zealand,Smooth Sliky Salty,2022-07-07,8673,60,2022,7,7,Thursday,3,27,3,0,144.55,19,3,20,57.0,243.0,175.71428571428572,174.13333333333333
Jehu Rudeforth,USA,Smooth Sliky Salty,2022-07-07,6657,154,2022,7,7,Thursday,3,27,3,0,43.22727272727273,19,5,13,60.0,313.0,153.0,176.46666666666667
Dennison Crosswaite,India,Smooth Sliky Salty,2022-07-07,2975,9,2022,7,7,Thursday,3,27,3,0,330.55555555555554,19,2,7,154.0,166.0,130.57142857142858,171.5
Andria Kimpton,Canada,Smooth Sliky Salty,2022-07-08,1155,79,2022,7,8,Friday,4,27,3,0,14.620253164556962,19,1,0,9.0,38.0,136.42857142857142,173.76666666666668
Ches Bonnell,UK,Smooth Sliky Salty,2022-07-11,5663,110,2022,7,11,Monday,0,28,3,0,51.481818181818184,19,4,5,79.0,554.0,73.0,168.2
Jehu Rudeforth,Canada,Smooth Sliky Salty,2022-07-11,5460,138,2022,7,11,Monday,0,28,3,0,39.56521739130435,19,1,13,110.0,42.0,86.71428571428571,168.76666666666668
Gigi Bohling,USA,Smooth Sliky Salty,2022-07-22,2583,126,2022,7,22,Friday,4,29,3,0,20.5,19,5,9,138.0,57.0,96.57142857142857,157.0
Rafaelita Blaksland,USA,Smooth Sliky Salty,2022-07-27,15057,212,2022,7,27,Wednesday,2,30,3,0,71.02358490566037,19,5,21,126.0,60.0,118.28571428571429,160.13333333333333
Curtice Advani,Canada,Smooth Sliky Salty,2022-08-01,2660,12,2022,8,1,Monday,0,31,3,0,221.66666666666666,19,1,6,212.0,154.0,98.0,157.26666666666668
Ches Bonnell,India,Smooth Sliky Salty,2022-08-03,8043,18,2022,8,3,Wednesday,2,31,3,0,446.8333333333333,19,2,5,12.0,9.0,99.28571428571429,152.93333333333334
Jan Morforth,India,Smooth Sliky Salty,2022-08-03,11298,89,2022,8,3,Wednesday,2,31,3,0,126.9438202247191,19,2,12,18.0,79.0,100.71428571428571,144.16666666666666
Roddy Speechley,India,Smooth Sliky Salty,2022-08-10,5103,140,2022,8,10,Wednesday,2,32,3,0,36.45,19,2,22,89.0,110.0,105.0,144.16666666666666
Jehu Rudeforth,UK,Smooth Sliky Salty,2022-08-24,1463,113,2022,8,24,Wednesday,2,34,3,0,12.946902654867257,19,4,13,140.0,138.0,101.42857142857143,130.66666666666666
Marney O'Breen,Canada,Spicy Special Slims,2022-01-03,3528,336,2022,1,3,Monday,0,1,1,0,10.5,20,1,19,0.0,0.0,0.0,0.0
Rafaelita Blaksland,India,Spicy Special Slims,2022-01-04,8064,134,2022,1,4,Tuesday,1,1,1,0,60.17910447761194,20,2,21,336.0,0.0,0.0,0.0
Curtice Advani,New Zealand,Spicy Special Slims,2022-01-10,4074,469,2022,1,10,Monday,0,2,1,0,8.686567164179104,20,3,6,134.0,0.0,0.0,0.0
Jehu Rudeforth,Canada,Spicy Special Slims,2022-01-13,1848,27,2022,1,13,Thursday,3,2,1,0,68.44444444444444,20,1,13,469.0,0.0,0.0,0.0
Jehu Rudeforth,Australia,Spicy Special Slims,2022-01-13,5012,384,2022,1,13,Thursday,3,2,1,0,13.052083333333334,20,0,13,27.0,0.0,0.0,0.0
Dotty Strutley,Australia,Spicy Special Slims,2022-01-17,8225,91,2022,1,17,Monday,0,3,1,0,90.38461538461539,20,0,8,384.0,0.0,0.0,0.0
Gigi Bohling,USA,Spicy Special Slims,2022-01-21,10829,54,2022,1,21,Friday,4,3,1,0,200.53703703703704,20,5,9,91.0,0.0,213.57142857142858,0.0
Camilla Castle,New Zealand,Spicy Special Slims,2022-01-25,11564,24,2022,1,25,Tuesday,1,4,1,0,481.8333333333333,20,3,4,54.0,336.0,169.0,0.0
Brien Boise,India,Spicy Special Slims,2022-01-28,1302,33,2022,1,28,Friday,4,4,1,0,39.45454545454545,20,2,3,24.0,134.0,154.57142857142858,0.0
Oby Sorrel,USA,Spicy Special Slims,2022-02-07,5691,417,2022,2,7,Monday,0,6,1,0,13.647482014388489,20,5,20,33.0,469.0,147.14285714285714,0.0
Roddy Speechley,Canada,Spicy Special Slims,2022-02-09,1652,186,2022,2,9,Wednesday,2,6,1,0,8.881720430107526,20,1,22,417.0,27.0,169.85714285714286,0.0
Camilla Castle,USA,Spicy Special Slims,2022-02-11,1274,244,2022,2,11,Friday,4,6,1,0,5.221311475409836,20,5,4,186.0,384.0,149.85714285714286,0.0
Ches Bonnell,New Zealand,Spicy Special Slims,2022-02-14,3556,18,2022,2,14,Monday,0,7,1,0,197.55555555555554,20,3,5,244.0,91.0,139.42857142857142,0.0
Gunar Cockshoot,UK,Spicy Special Slims,2022-02-16,12488,200,2022,2,16,Wednesday,2,7,1,0,62.44,20,4,10,18.0,54.0,160.28571428571428,0.0
Gunar Cockshoot,USA,Spicy Special Slims,2022-02-17,1267,157,2022,2,17,Thursday,3,7,1,0,8.070063694267516,20,5,10,200.0,24.0,179.28571428571428,0.0
Beverie Moffet,UK,Spicy Special Slims,2022-02-17,8680,252,2022,2,17,Thursday,3,7,1,0,34.44444444444444,20,4,2,157.0,33.0,210.57142857142858,0.0
Andria Kimpton,India,Spicy Special Slims,2022-02-23,6307,142,2022,2,23,Wednesday,2,8,1,0,44.41549295774648,20,2,0,252.0,417.0,171.28571428571428,0.0
Brien Boise,Canada,Spicy Special Slims,2022-03-04,8106,101,2022,3,4,Friday,4,9,1,0,80.25742574257426,20,1,3,142.0,186.0,159.14285714285714,0.0
Madelene Upcott,Australia,Spicy Special Slims,2022-03-07,7182,408,2022,3,7,Monday,0,10,1,0,17.602941176470587,20,0,17,101.0,244.0,182.57142857142858,0.0
Roddy Speechley,India,Spicy Special Slims,2022-03-22,10647,173,2022,3,22,Tuesday,1,12,1,0,61.543352601156066,20,2,22,408.0,18.0,204.71428571428572,0.0
Gunar Cockshoot,Canada,Spicy Special Slims,2022-04-05,13405,12,2022,4,5,Tuesday,1,14,2,0,1117.0833333333333,20,1,10,173.0,200.0,177.85714285714286,0.0
Van Tuxwell,India,Spicy Special Slims,2022-04-11,6167,4,2022,4,11,Monday,0,15,2,0,1541.75,20,2,23,12.0,157.0,156.0,0.0
Jan Morforth,India,Spicy Special Slims,2022-04-12,1939,520,2022,4,12,Tuesday,1,15,2,0,3.728846153846154,20,2,12,4.0,252.0,194.28571428571428,0.0
Beverie Moffet,India,Spicy Special Slims,2022-04-21,3339,171,2022,4,21,Thursday,3,16,2,0,19.526315789473685,20,2,2,520.0,142.0,198.42857142857142,0.0
Oby Sorrel,Australia,Spicy Special Slims,2022-04-26,11389,26,2022,4,26,Tuesday,1,17,2,0,438.03846153846155,20,0,20,171.0,101.0,187.71428571428572,0.0
Kelci Walkden,USA,Spicy Special Slims,2022-04-29,77,69,2022,4,29,Friday,4,17,2,0,1.1159420289855073,20,5,16,26.0,408.0,139.28571428571428,0.0
Rafaelita Blaksland,Canada,Spicy Special Slims,2022-05-02,2520,156,2022,5,2,Monday,0,18,2,0,16.153846153846153,20,1,21,69.0,173.0,136.85714285714286,0.0
Brien Boise,Australia,Spicy Special Slims,2022-05-09,6223,256,2022,5,9,Monday,0,19,2,0,24.30859375,20,0,3,156.0,12.0,171.71428571428572,0.0
Gunar Cockshoot,India,Spicy Special Slims,2022-05-13,6510,170,2022,5,13,Friday,4,19,2,0,38.294117647058826,20,2,10,256.0,4.0,195.42857142857142,0.0
Karlen McCaffrey,Australia,Spicy Special Slims,2022-05-17,4410,323,2022,5,17,Tuesday,1,20,2,0,13.653250773993808,20,0,15,170.0,520.0,167.28571428571428,185.23333333333332
Andria Kimpton,USA,Spicy Special Slims,2022-05-23,2366,5,2022,5,23,Monday,0,21,2,0,473.2,20,5,0,323.0,171.0,143.57142857142858,174.2
Brien Boise,UK,Spicy Special Slims,2022-05-25,2352,58,2022,5,25,Wednesday,2,21,2,0,40.55172413793103,20,4,3,5.0,26.0,148.14285714285714,171.66666666666666
Oby Sorrel,New Zealand,Spicy Special Slims,2022-06-03,1617,13,2022,6,3,Friday,4,22,2,0,124.38461538461539,20,3,20,58.0,69.0,140.14285714285714,156.46666666666667
Beverie Moffet,New Zealand,Spicy Special Slims,2022-06-07,63,60,2022,6,7,Tuesday,1,23,2,0,1.05,20,3,2,13.0,156.0,126.42857142857143,157.56666666666666
Oby Sorrel,India,Spicy Special Slims,2022-06-08,11137,88,2022,6,8,Wednesday,2,23,2,0,126.55681818181819,20,2,20,60.0,256.0,102.42857142857143,147.7
Kaine Padly,USA,Spicy Special Slims,2022-06-13,2107,175,2022,6,13,Monday,0,24,2,0,12.04,20,5,14,88.0,170.0,103.14285714285714,150.5
Curtice Advani,Canada,Spicy Special Slims,2022-06-16,854,118,2022,6,16,Thursday,3,24,2,0,7.237288135593221,20,1,6,175.0,323.0,73.85714285714286,152.63333333333333
Curtice Advani,India,Spicy Special Slims,2022-06-20,161,134,2022,6,20,Monday,0,25,2,0,1.2014925373134329,20,2,6,118.0,5.0,92.28571428571429,156.3
Marney O'Breen,Australia,Spicy Special Slims,2022-06-23,13125,275,2022,6,23,Thursday,3,25,2,0,47.72727272727273,20,0,19,134.0,58.0,123.28571428571429,164.36666666666667
Gunar Cockshoot,New Zealand,Spicy Special Slims,2022-06-28,6867,183,2022,6,28,Tuesday,1,26,2,0,37.52459016393443,20,3,10,275.0,13.0,147.57142857142858,156.56666666666666
Mallorie Waber,Australia,Spicy Special Slims,2022-06-29,5439,287,2022,6,29,Wednesday,2,26,2,0,18.951219512195124,20,0,18,183.0,60.0,180.0,159.93333333333334
Kaine Padly,New Zealand,Spicy Special Slims,2022-07-01,7728,37,2022,7,1,Friday,4,26,3,0,208.86486486486487,20,3,14,287.0,88.0,172.71428571428572,153.03333333333333
Gigi Bohling,Canada,Spicy Special Slims,2022-07-04,11956,277,2022,7,4,Monday,0,27,3,0,43.16245487364621,20,1,9,37.0,175.0,187.28571428571428,161.66666666666666
Ches Bonnell,India,Spicy Special Slims,2022-07-06,10906,94,2022,7,6,Wednesday,2,27,3,0,116.02127659574468,20,2,5,277.0,118.0,183.85714285714286,158.13333333333333
Curtice Advani,USA,Spicy Special Slims,2022-07-11,1603,264,2022,7,11,Monday,0,28,3,0,6.071969696969697,20,5,6,94.0,134.0,202.42857142857142,161.7
Karlen McCaffrey,Canada,Spicy Special Slims,2022-08-02,6328,47,2022,8,2,Tuesday,1,31,3,0,134.63829787234042,20,1,15,264.0,275.0,169.85714285714286,154.86666666666667
Rafaelita Blaksland,UK,Spicy Special Slims,2022-08-03,9345,133,2022,8,3,Wednesday,2,31,3,0,70.26315789473684,20,4,21,47.0,183.0,162.71428571428572,154.56666666666666
Ches Bonnell,Canada,Spicy Special Slims,2022-08-05,5327,183,2022,8,5,Friday,4,31,3,0,29.10928961748634,20,1,5,133.0,287.0,147.85714285714286,157.3
Dennison Crosswaite,Canada,Spicy Special Slims,2022-08-10,2527,216,2022,8,10,Wednesday,2,32,3,0,11.699074074074074,20,1,7,183.0,37.0,173.42857142857142,150.9
Kelci Walkden,New Zealand,Spicy Special Slims,2022-08-11,658,65,2022,8,11,Thursday,3,32,3,0,10.123076923076923,20,3,16,216.0,277.0,143.14285714285714,147.3
Dotty Strutley,India,Spicy Special Slims,2022-08-12,910,204,2022,8,12,Friday,4,32,3,0,4.46078431372549,20,2,8,65.0,94.0,158.85714285714286,153.7
Husein Augar,India,Spicy Special Slims,2022-08-22,2492,33,2022,8,22,Monday,0,34,3,0,75.51515151515152,20,2,11,204.0,264.0,125.85714285714286,154.66666666666666
Husein Augar,UK,Spicy Special Slims,2022-08-25,4697,42,2022,8,25,Thursday,3,34,3,0,111.83333333333333,20,4,11,33.0,47.0,125.14285714285714,138.73333333333332
Kaine Padly,India,Spicy Special Slims,2022-08-31,5614,137,2022,8,31,Wednesday,2,35,3,0,40.97810218978102,20,2,14,42.0,133.0,125.71428571428571,137.6
Camilla Castle,UK,White Choc,2022-01-03,9982,187,2022,1,3,Monday,0,1,1,0,53.37967914438503,21,4,4,0.0,0.0,0.0,0.0
Ches Bonnell,UK,White Choc,2022-01-03,3269,226,2022,1,3,Monday,0,1,1,0,14.464601769911505,21,4,5,187.0,0.0,0.0,0.0
Karlen McCaffrey,Australia,White Choc,2022-01-05,7357,48,2022,1,5,Wednesday,2,1,1,0,153.27083333333334,21,0,15,226.0,0.0,0.0,0.0
Husein Augar,UK,White Choc,2022-01-13,10815,145,2022,1,13,Thursday,3,2,1,0,74.58620689655173,21,4,11,48.0,0.0,0.0,0.0
Karlen McCaffrey,India,White Choc,2022-01-17,7483,232,2022,1,17,Monday,0,3,1,0,32.25431034482759,21,2,15,145.0,0.0,0.0,0.0
Jehu Rudeforth,Canada,White Choc,2022-01-25,4627,136,2022,1,25,Tuesday,1,4,1,0,34.02205882352941,21,1,13,232.0,0.0,0.0,0.0
Curtice Advani,UK,White Choc,2022-02-01,1540,73,2022,2,1,Tuesday,1,5,1,0,21.095890410958905,21,4,6,136.0,0.0,149.57142857142858,0.0
Ches Bonnell,USA,White Choc,2022-02-11,5271,341,2022,2,11,Friday,4,6,1,0,15.457478005865102,21,5,5,73.0,187.0,171.57142857142858,0.0
Andria Kimpton,Canada,White Choc,2022-02-14,4067,29,2022,2,14,Monday,0,7,1,0,140.24137931034483,21,1,0,341.0,226.0,143.42857142857142,0.0
Mallorie Waber,New Zealand,White Choc,2022-02-25,3171,246,2022,2,25,Friday,4,8,1,0,12.890243902439025,21,3,18,29.0,48.0,171.71428571428572,0.0
Ches Bonnell,Australia,White Choc,2022-03-02,1043,202,2022,3,2,Wednesday,2,9,1,0,5.163366336633663,21,0,5,246.0,145.0,179.85714285714286,0.0
Mallorie Waber,Canada,White Choc,2022-03-03,3381,72,2022,3,3,Thursday,3,9,1,0,46.958333333333336,21,1,18,202.0,232.0,157.0,0.0
Kelci Walkden,USA,White Choc,2022-03-07,9422,22,2022,3,7,Monday,0,10,1,0,428.27272727272725,21,5,16,72.0,136.0,140.71428571428572,0.0
Jehu Rudeforth,New Zealand,White Choc,2022-03-11,2800,241,2022,3,11,Friday,4,10,1,0,11.618257261410788,21,3,13,22.0,73.0,164.71428571428572,0.0
Beverie Moffet,USA,White Choc,2022-03-11,5292,134,2022,3,11,Friday,4,10,1,0,39.492537313432834,21,5,2,241.0,341.0,135.14285714285714,0.0
Van Tuxwell,India,White Choc,2022-03-15,1897,44,2022,3,15,Tuesday,1,11,1,0,43.11363636363637,21,2,23,134.0,29.0,137.28571428571428,0.0
Rafaelita Blaksland,Australia,White Choc,2022-03-21,6818,102,2022,3,21,Monday,0,12,1,0,66.84313725490196,21,0,21,44.0,246.0,116.71428571428571,0.0
Van Tuxwell,Canada,White Choc,2022-03-22,420,3,2022,3,22,Tuesday,1,12,1,0,140.0,21,1,23,102.0,202.0,88.28571428571429,0.0
Beverie Moffet,New Zealand,White Choc,2022-03-24,7126,7,2022,3,24,Thursday,3,12,1,0,1018.0,21,3,2,3.0,72.0,79.0,0.0
Barr Faughny,Canada,White Choc,2022-03-29,4291,1,2022,3,29,Tuesday,1,13,1,0,4291.0,21,1,1,7.0,22.0,76.0,0.0
Roddy Speechley,Canada,White Choc,2022-04-05,5887,268,2022,4,5,Tuesday,1,14,2,0,21.96641791044776,21,1,22,1.0,241.0,79.85714285714286,0.0
Brien Boise,UK,White Choc,2022-04-12,5299,167,2022,4,12,Tuesday,1,15,2,0,31.730538922155688,21,4,3,268.0,134.0,84.57142857142857,0.0
Gigi Bohling,India,White Choc,2022-04-13,1393,172,2022,4,13,Wednesday,2,15,2,0,8.098837209302326,21,2,9,167.0,44.0,102.85714285714286,0.0
Kelci Walkden,New Zealand,White Choc,2022-04-13,7609,150,2022,4,13,Wednesday,2,15,2,0,50.72666666666667,21,3,16,172.0,102.0,109.71428571428571,0.0
Madelene Upcott,USA,White Choc,2022-05-04,12250,213,2022,5,4,Wednesday,2,18,2,0,57.51173708920188,21,5,17,150.0,3.0,139.71428571428572,0.0
Barr Faughny,USA,White Choc,2022-05-05,7420,163,2022,5,5,Thursday,3,18,2,0,45.52147239263804,21,5,1,213.0,7.0,162.0,0.0
Gigi Bohling,Australia,White Choc,2022-05-11,5523,87,2022,5,11,Wednesday,2,19,2,0,63.48275862068966,21,0,9,163.0,1.0,174.28571428571428,0.0
Husein Augar,Australia,White Choc,2022-05-11,3171,220,2022,5,11,Wednesday,2,19,2,0,14.413636363636364,21,0,11,87.0,268.0,167.42857142857142,0.0
Andria Kimpton,UK,White Choc,2022-05-12,9037,101,2022,5,12,Thursday,3,19,2,0,89.47524752475248,21,4,0,220.0,167.0,158.0,0.0
Jehu Rudeforth,USA,White Choc,2022-06-07,6559,119,2022,6,7,Tuesday,1,23,2,0,55.11764705882353,21,5,13,101.0,172.0,150.42857142857142,138.36666666666667
Oby Sorrel,New Zealand,White Choc,2022-06-10,4361,40,2022,6,10,Friday,4,23,2,0,109.025,21,3,20,119.0,150.0,134.71428571428572,133.46666666666667
Dotty Strutley,New Zealand,White Choc,2022-06-15,7014,60,2022,6,15,Wednesday,2,24,2,0,116.9,21,3,8,40.0,213.0,112.85714285714286,127.93333333333334
Brien Boise,New Zealand,White Choc,2022-06-15,5509,321,2022,6,15,Wednesday,2,24,2,0,17.161993769470406,21,3,3,60.0,163.0,135.42857142857142,137.03333333333333
Jan Morforth,UK,White Choc,2022-06-22,8799,47,2022,6,22,Wednesday,2,25,2,0,187.2127659574468,21,4,12,321.0,87.0,129.71428571428572,133.76666666666668
Beverie Moffet,Australia,White Choc,2022-06-27,2240,166,2022,6,27,Monday,0,26,2,0,13.493975903614459,21,0,2,47.0,220.0,122.0,131.56666666666666
Oby Sorrel,UK,White Choc,2022-06-27,1715,286,2022,6,27,Monday,0,26,2,0,5.996503496503497,21,4,20,166.0,101.0,148.42857142857142,136.56666666666666
Jehu Rudeforth,UK,White Choc,2022-06-29,1862,284,2022,6,29,Wednesday,2,26,2,0,6.556338028169014,21,4,13,286.0,119.0,172.0,143.6
Beverie Moffet,UK,White Choc,2022-06-30,6475,76,2022,6,30,Thursday,3,26,2,0,85.19736842105263,21,4,2,284.0,40.0,177.14285714285714,134.76666666666668
Barr Faughny,Australia,White Choc,2022-07-04,8113,370,2022,7,4,Monday,0,27,3,0,21.927027027027027,21,0,1,76.0,60.0,221.42857142857142,146.13333333333333
Curtice Advani,India,White Choc,2022-07-04,7154,342,2022,7,4,Monday,0,27,3,0,20.91812865497076,21,2,6,370.0,321.0,224.42857142857142,149.33333333333334
Beverie Moffet,India,White Choc,2022-07-04,1813,296,2022,7,4,Monday,0,27,3,0,6.125,21,2,2,342.0,47.0,260.0,152.46666666666667
Dennison Crosswaite,New Zealand,White Choc,2022-07-05,9492,151,2022,7,5,Tuesday,1,27,3,0,62.86092715231788,21,3,7,296.0,166.0,257.85714285714283,155.1
Barr Faughny,UK,White Choc,2022-07-05,1652,72,2022,7,5,Tuesday,1,27,3,0,22.944444444444443,21,4,1,151.0,286.0,227.28571428571428,156.76666666666668
Dotty Strutley,Australia,White Choc,2022-07-05,6055,93,2022,7,5,Tuesday,1,27,3,0,65.10752688172043,21,0,8,72.0,284.0,200.0,151.83333333333334
Gigi Bohling,Canada,White Choc,2022-07-11,6587,4,2022,7,11,Monday,0,28,3,0,1646.75,21,1,9,93.0,76.0,189.71428571428572,147.5
Husein Augar,USA,White Choc,2022-07-13,2030,60,2022,7,13,Wednesday,2,28,3,0,33.833333333333336,21,5,11,4.0,370.0,145.42857142857142,148.03333333333333
Beverie Moffet,Canada,White Choc,2022-07-15,9275,173,2022,7,15,Friday,4,28,3,0,53.61271676300578,21,1,2,60.0,342.0,121.28571428571429,150.4
Mallorie Waber,India,White Choc,2022-07-26,819,213,2022,7,26,Tuesday,1,30,3,0,3.8450704225352115,21,2,18,173.0,296.0,109.42857142857143,157.4
Jan Morforth,Australia,White Choc,2022-07-27,3472,32,2022,7,27,Wednesday,2,30,3,0,108.5,21,0,12,213.0,151.0,92.42857142857143,158.23333333333332
Dennison Crosswaite,UK,White Choc,2022-08-03,7238,265,2022,8,3,Wednesday,2,31,3,0,27.31320754716981,21,4,7,32.0,72.0,120.0,167.03333333333333
Gunar Cockshoot,Canada,White Choc,2022-08-11,7560,15,2022,8,11,Thursday,3,32,3,0,504.0,21,1,10,265.0,93.0,108.85714285714286,158.6
Dotty Strutley,India,White Choc,2022-08-15,12327,330,2022,8,15,Monday,0,33,3,0,37.35454545454545,21,2,8,15.0,4.0,155.42857142857142,164.03333333333333
Rafaelita Blaksland,USA,White Choc,2022-08-16,4704,126,2022,8,16,Tuesday,1,33,3,0,37.333333333333336,21,5,21,330.0,60.0,164.85714285714286,162.5
Camilla Castle,USA,White Choc,2022-08-18,9681,24,2022,8,18,Thursday,3,33,3,0,403.375,21,5,4,126.0,173.0,143.57142857142858,158.3
Madelene Upcott,New Zealand,White Choc,2022-08-22,10794,51,2022,8,22,Monday,0,34,3,0,211.64705882352942,21,3,17,24.0,213.0,120.42857142857143,152.9
Kelci Walkden,Australia,White Choc,2022-08-24,8715,168,2022,8,24,Wednesday,2,34,3,0,51.875,21,0,16,51.0,32.0,139.85714285714286,153.06666666666666
Karlen McCaffrey,USA,White Choc,2022-08-24,4592,2,2022,8,24,Wednesday,2,34,3,0,2296.0,21,5,15,168.0,265.0,102.28571428571429,150.23333333333332
Brien Boise,Australia,White Choc,2022-08-25,4879,22,2022,8,25,Thursday,3,34,3,0,221.77272727272728,21,0,3,2.0,15.0,103.28571428571429,143.63333333333333
